Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2024-07-01,26003,1,00:58:18,05:45 AM,06:43 AM,0.35,0.0,1.95,2.25,5.600000000000001,10.0,5.125068008004746,5.274512529678984,92.4,90.0,4.1,0.2907801418439716,1.951193620139516,10.29159519725557,60.78718576916199
2024-07-01,26003,2,01:34:30,10:50 AM,12:24 PM,1.45,2.5,2.85,0.0,12.7,20.4,12.58152000799964,7.988266671745805,86.4,82.0,12.9,0.3873873873873874,1.621425709058141,12.95238095238095,75.19639923095698
2024-07-01,26003,3,06:17:57,01:55 PM,08:13 PM,6.1,9.95,10.95,0.0,59.80000000000001,87.5,59.34093049999865,9.420441407593383,80.8,61.2,65.6,0.4284781188765512,1.474530299116257,13.89072628654584,78.98759126131972
2024-07-01,26003,4,01:14:23,09:23 PM,10:38 PM,1.15,0.0,3.1,0.0,11.9,16.1,12.03968449600143,9.71159851794872,58.4,54.8,11.3,0.4124087591240876,1.337244344346986,12.9867801926955,69.78559925842289
2024-07-01,26004,1,06:09:53,06:50 AM,01:00 PM,3.45,4.75,9.950000000000001,0.0,66.39999999999999,82.5,65.39805500799957,10.6084350033253,93.2,75.2,56.7,0.4073275862068966,1.261505407001913,13.38259811652323,70.78921990743521
2024-07-01,26004,2,05:11:34,01:49 PM,07:01 PM,2.75,9.35,10.4,0.0,59.40000000000001,83.99999999999999,54.68064799999956,10.53013441746006,75.2,56.0,50.3,0.3745346239761728,1.536192475261095,16.17631325559003,79.451067346162
2024-07-01,26005,1,00:26:08,01:05 AM,01:31 AM,0.3000000000000007,0.0,0.5500000000000007,0.0,4.100000000000001,5.299999999999997,5.592339000002539,12.83955382653644,74.4,73.2,3.899999999999999,0.4239130434782609,0.9477250932029676,12.16836734693877,66.77599945068363
2024-07-01,26005,2,06:59:08,07:15 AM,02:14 PM,4.2,3.9,9.4,0.0,66.9,82.69999999999999,75.7302119959968,10.84097197334136,72.4,53.6,55.1,0.3998548621190131,1.092034444646367,11.83871480833466,72.50159372393607
2024-07-01,26006,1,12:27:52,06:54 AM,07:22 PM,10.4,15.7,25.9,0.0,117.8,172.4,107.2647902460012,8.605661545854973,93.2,54.4,119.1,0.4085763293310463,1.607237562340984,13.8313424852915,75.09717060012314
2024-07-01,26006,2,01:06:21,07:53 PM,09:00 PM,1.4,0.8499999999999996,2.150000000000002,0.0,15.7,21.19999999999999,12.66105549600252,11.44933428425247,54.0,48.8,16.3,0.4346666666666668,1.674425959722985,19.17106254709871,74.2669560560539
2024-07-01,26008,1,03:56:13,08:02 AM,11:58 AM,2.3,4.2,6.25,0.0,29.1,41.3,32.39082748800138,8.227402734551962,92.8,84.0,23.5,0.3626543209876543,1.275052328172192,10.49036901150074,71.31619528592675
2024-07-01,26008,2,00:58:18,01:00 PM,01:58 PM,0.7000000000000001,2.15,2.05,0.0,9.700000000000001,15.5,11.1846779999978,11.51081783876275,84.0,80.4,8.200000000000001,0.3459915611814346,1.385824428741091,15.95197255574614,77.72396678601287
2024-07-01,26008,3,03:07:58,03:08 PM,06:16 PM,1.9,9.4,8.9,5.949999999999999,30.8,58.90000000000001,32.85561299600158,10.48769345501026,78.4,65.6,34.1,0.3666666666666667,1.792692165176402,18.80120588756872,79.84332947020829
2024-07-01,26008,4,01:15:23,06:50 PM,08:05 PM,0.7,1.95,2.95,2.35,11.7,19.7,13.67016200000216,10.88051806323409,76.0,72.0,12.0,0.3785488958990537,1.441094845839931,15.67985850099491,77.29557812339374
2024-07-01,26008,5,03:04:57,08:53 PM,11:58 PM,1.3,0.0,5.3,3.95,22.9,32.6,26.79600300400125,8.692945013463504,86.0,79.2,26.5,0.4483925549915397,1.216599356073071,10.57583130575831,68.79958880244071
2024-07-01,26009,1,04:48:32,08:05 AM,12:53 PM,4.05,7.45,10.75,0.0,36.89999999999999,59.0,41.55480699599866,8.641249144269592,90.4,78.0,39.2,0.3991853360488798,1.419811671984932,12.26894639556377,72.35150033235574
2024-07-01,26009,2,05:25:46,01:37 PM,07:03 PM,4.6,14.7,13.5,0.0,51.5,87.7,56.46771099599937,10.40027420370397,78.0,58.4,52.3,0.3735714285714286,1.553099965504417,16.15266550700911,79.3776060004602
2024-07-01,26010,1,14:25:35,06:48 AM,09:13 PM,11.6,16.45,24.35,0.0,129.9,188.8,124.5053500120011,8.630389141103382,92.8,50.8,142.4,0.429951690821256,1.51640070070725,13.08712814094541,74.9548493201659
2024-07-01,26011,1,04:05:16,06:54 AM,10:59 AM,3.95,1.9,6.2,0.0,42.0,53.4,44.04029099599575,10.77365096395656,91.6,79.6,39.5,0.4251883745963401,1.212526048132953,13.06333242729002,68.5050293404718
2024-07-01,26011,2,02:31:48,12:01 PM,02:33 PM,2.1,6.350000000000001,5.45,0.0,24.4,40.6,26.64190299600159,10.53039644110735,79.2,70.0,25.2,0.3829787234042553,1.523915164997532,16.04743083003953,77.51323725047871
2024-07-01,26011,3,01:47:34,06:49 PM,08:36 PM,1.55,3.75,3.4,0.0,15.6,24.5,15.3006395040029,8.534599041588232,92.4,87.2,14.7,0.3749999999999999,1.601240261466875,13.66594360086768,76.65899969736726
2024-07-01,26011,4,03:01:57,08:54 PM,11:56 PM,2.2,0.9000000000000004,4.699999999999999,0.0,18.8,26.3,20.2740929879983,6.685603623412465,87.2,82.0,20.9,0.4427966101694915,1.297222026927117,8.672712283594393,68.79575785542579
2024-07-01,26013,1,04:04:15,06:46 AM,10:51 AM,2.6,2.05,6.9,0.0,41.09999999999999,52.3,41.86300701200162,10.28364553007204,92.0,80.8,38.0,0.4208194905869324,1.249313026773405,12.8474923234391,68.08970574003774
2024-07-01,26013,2,00:51:16,11:59 AM,12:50 PM,0.65,1.45,1.65,0.0,9.7,13.3,9.63373598399994,11.27485355734713,79.2,76.4,8.7,0.3954545454545454,1.38056513299608,15.56566970091027,76.48907711322492
2024-07-01,26013,3,05:45:46,01:35 PM,07:21 PM,3.5,10.9,11.35,0.0,67.6,93.8,64.62258400000064,11.21379072592318,76.4,55.2,56.5,0.3759148369926813,1.451504941368471,16.27687265014942,79.30566934668504
2024-07-01,26014,1,00:17:05,12:38 PM,12:55 PM,0.09999999999999999,1.85,0.9,0.0,12.7,15.4,9.94193599999926,34.91801912194862,87.2,66.0,2.9,0.1584699453551913,1.548994079221707,54.08780487804878,76.94600048065183
2024-07-01,26014,2,01:28:27,01:19 PM,02:48 PM,1.2,3.7,3.85,0.0,18.7,28.2,19.72977199199522,13.3836780047452,71.6,63.2,15.6,0.3561643835616439,1.429312006821028,19.12945166760882,78.28791046571196
2024-07-02,26003,1,00:13:04,05:32 AM,05:45 AM,0.15,0.0,0.45,0.0,2.7,3.2,2.408433995999076,11.05913569591412,91.6,91.2,1.3,0.2888888888888889,1.328664188147105,14.69387755102041,59.99000034332277
2024-07-02,26003,2,00:57:18,06:25 AM,07:22 AM,0.5,0.4,1.7,0.0,4.4,6.799999999999999,4.503697008003655,4.715913097386027,90.4,88.8,4.0,0.3703703703703704,1.509870665792018,7.120418848167539,61.88062139050708
2024-07-02,26003,3,01:33:29,10:51 AM,12:25 PM,1.25,3.2,3.25,1.899999999999999,12.0,21.6,11.96263449199978,7.677925507434339,84.8,79.6,12.6,0.368421052631579,1.805622332977354,13.86343376715992,80.5841056904893
2024-07-02,26003,4,05:32:41,01:29 PM,07:02 PM,4.75,15.55,12.2,0.5500000000000007,73.6,108.8,56.07749000799959,10.11366985766237,77.6,52.4,65.6,0.3761467889908257,1.940172428981387,19.62226341365663,83.32288001071929
2024-07-02,26004,1,07:14:13,06:52 AM,02:06 PM,3.55,9.9,12.8,0.0,69.0,94.60000000000001,67.96307449600135,9.391128399247876,93.2,73.2,60.6,0.3904639175257731,1.391932320624575,13.07181514604844,75.83544596788802
2024-07-02,26004,2,02:02:38,02:20 PM,04:23 PM,1.25,6.0,4.850000000000001,0.0,21.1,34.5,19.49613649599996,9.538745771350891,73.2,65.6,22.4,0.3936731107205624,1.769581373575138,16.87958684425115,84.26175751104564
2024-07-02,26004,3,02:57:55,06:54 PM,09:52 PM,2.05,2.75,5.0,0.0,22.4,31.5,23.30141249999906,7.858087587821697,60.8,53.6,20.9,0.398854961832061,1.351849378229808,10.62295081967213,75.5367415653185
