Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-12-01,26003,1,06:43:32,05:47 AM,12:31 PM,3.15,0.0,20.8,68.0,32.4,128.4,26.64190299599977,3.961294018899685,89.6,61.6,27.5,4.819475546445726,19.09135965636874,38.11869825977926
2023-12-01,26005,1,00:53:17,06:55 AM,07:48 AM,0.9,0.0,2.15,9.2,11.1,23.6,8.622143995999068,9.70901419630799,85.2,80.4,9.0,2.737138235101514,26.57491398185799,33.02299996614454
2023-12-01,26005,2,06:45:04,07:52 AM,02:37 PM,5.65,0.0,18.15,43.5,70.2,137.6,57.71045299599973,8.548289614285673,80.4,48.8,68.7,2.384316754705389,20.3818301514154,41.23916836121278
2023-12-01,26008,1,07:18:15,06:48 AM,02:07 PM,5.050000000000001,0.0,16.0,61.4,57.59999999999999,142.1,53.4379059999992,7.316085248145926,86.8,56.0,53.5,2.659161083145775,19.45464917284655,39.90459499244547
2023-12-01,26009,1,04:05:15,06:47 AM,10:52 AM,2.65,0.0,11.45,54.3,48.9,115.0,50.2540009960012,12.29455681859356,90.8,65.6,36.9,2.288375009367926,28.13455657492354,37.34842454511289
2023-12-01,26009,2,01:45:33,11:55 AM,01:41 PM,0.6499999999999999,0.0,4.15,11.25,11.9,27.30000000000001,14.4481184920005,8.213046987399622,63.2,57.6,10.6,1.889519387255525,15.51871151113217,43.22045288265884
2023-12-01,26009,3,04:35:25,02:50 PM,07:25 PM,3.4,0.0,11.35,46.1,40.50000000000001,99.4,42.87459899999885,9.340305984871158,80.0,58.0,34.9,2.318389030297465,21.65446293494705,42.70135992396975
2023-12-01,26010,1,04:18:19,07:58 AM,12:16 PM,3.4,0.0,14.05,43.9,35.9,100.7,33.94239087499955,7.883902648557867,87.2,65.6,34.1,2.966791596115026,23.38989612233048,40.20562793182764
2023-12-01,26010,2,00:56:17,12:43 PM,01:39 PM,0.7,0.0,1.95,7.499999999999999,8.5,19.1,9.009879500001261,9.604846372521333,65.2,60.8,6.6,2.119895166189218,20.36126739709802,43.59768427798623
2023-12-01,26010,3,03:43:08,03:28 PM,07:11 PM,3.05,0.0,11.85,28.4,29.9,75.39999999999999,30.83553587499955,8.291599129817627,88.0,72.0,27.6,2.445230733321935,20.27487302061547,42.50231385808354
