Date,Bus,ID,Type,Duration,SOC Start [%],SOC End [%],Air Compressor Energy Consumption [kWh],Rear HVAC Energy Consumption [kWh],LV Access. Energy Consumption [kWh],Electric Heater Energy Consumption[kWh],Energy Transferred [kWh]
2023-09-01,26003,1,Depot,05:46:46,94.0,94.0,0.05,0.0,6.699999999999999,0.0,3.299999999999983
2023-09-01,26005,1,Depot,00:53:17,70.8,81.6,0.0,0.0,0.95,0.0,56.1
2023-09-01,26007,1,Depot,05:46:56,88.0,93.6,0.05,0.0,5.6,0.0,5.299999999999983
2023-09-01,26007,2,Depot,01:45:34,61.2,80.8,0.0,0.0,1.9,0.0,92.2
2023-09-01,26008,1,Depot,02:33:47,66.4,93.6,0.0,0.0,2.4,0.0,126.3
2023-09-01,26009,1,Depot,01:46:33,33.2,84.0,0.0,0.0,2.75,0.0,186.9
2023-09-01,26010,1,Depot,02:29:46,40.8,90.0,0.0,0.0,3.2,0.0,183.8
2023-09-01,26011,1,Depot,00:16:05,66.8,73.2,0.0,0.0,0.55,0.0,31.2
2023-09-01,26013,1,Depot,00:59:19,47.6,70.0,0.0,0.0,1.3,0.0,102.2
2023-09-01,26014,1,Depot,01:57:36,34.0,85.2,0.0,0.0,2.25,0.0,201.6
2023-09-01,26015,1,Depot,05:45:47,93.2,93.6,0.0,0.0,6.85,0.0,2.599999999999994
2023-09-01,26017,1,Depot,00:57:18,75.6,91.2,0.0,0.0,0.95,0.0,76.4
2023-09-05,26003,1,Depot,01:42:32,43.6,86.4,0.0,0.0,2.55,0.0,197.6
2023-09-05,26005,1,Depot,02:00:37,56.4,89.6,0.0,0.0,2.65,0.0,150.8
2023-09-05,26006,1,Depot,03:25:03,36.4,90.0,0.0,0.0,5.1,0.0,237.1
2023-09-05,26008,1,Depot,01:01:19,64.0,86.0,0.05,4.85,2.8,0.0,105.9
2023-09-05,26009,1,Depot,01:00:18,36.8,47.6,0.0,0.0,1.75,0.0,47.9
2023-09-05,26009,2,Depot,00:06:02,44.8,46.8,0.0,1.05,0.35,0.0,9.0
2023-09-05,26009,3,Depot,00:21:59,44.0,51.2,0.0,0.0,0.4,0.0,30.1
2023-09-05,26009,4,Depot,00:08:03,47.6,49.2,0.0,1.55,0.5499999999999999,0.0,6.6
2023-09-05,26010,1,Depot,02:57:55,36.0,90.4,0.0,0.0,4.1,0.0,225.0
2023-09-05,26010,2,Depot,00:59:19,52.0,82.8,0.0,0.0,1.35,0.0,112.6
2023-09-05,26011,1,Depot,00:21:06,23.2,27.2,0.0,0.0,0.45,0.0,17.2
2023-09-05,26011,2,Depot,00:36:11,27.6,42.4,0.0,0.0,0.9,0.0,66.1
2023-09-05,26011,3,Depot,00:17:05,42.8,45.6,0.0,0.0,0.45,0.0,13.5
2023-09-05,26011,4,Depot,00:20:06,47.2,56.0,0.0,0.0,0.55,0.0,40.6
2023-09-05,26013,1,Depot,02:01:37,41.2,87.6,0.0,0.0,2.75,0.0,216.6
2023-09-05,26014,1,Depot,00:59:19,17.6,40.4,0.0,0.0,1.5,0.0,101.0
2023-09-05,26014,2,Depot,03:03:56,37.2,90.4,0.0,0.0,4.350000000000001,0.0,250.1
2023-09-05,26015,1,Depot,01:07:21,20.0,38.4,0.0,0.0,1.65,0.0,80.60000000000001
2023-09-05,26015,2,Depot,02:32:50,12.0,80.0,0.0,0.0,4.05,0.0,310.3
2023-09-05,26017,1,Depot,00:16:04,66.0,68.8,0.0,0.0,0.3,0.0,13.7
2023-09-05,26017,2,Depot,00:55:18,55.6,80.4,0.0,0.95,1.15,0.0,115.6
2023-09-06,26003,1,Depot,01:18:25,49.2,84.0,0.0,0.0,1.75,0.0,164.0
2023-09-06,26005,1,Depot,03:44:08,42.0,93.6,0.0,3.75,6.05,0.0,218.2
2023-09-06,26008,1,Depot,01:48:34,50.4,86.8,0.0,6.9,4.55,0.0,171.2
2023-09-06,26009,1,Depot,00:04:02,50.8,51.6,0.0,0.3,0.2,0.0,2.9
2023-09-06,26009,2,Depot,00:06:02,45.6,47.6,0.0,1.15,0.45,0.0,8.6
2023-09-06,26009,3,Depot,02:01:38,48.4,88.0,0.0,13.7,7.850000000000001,0.0,155.2
2023-09-06,26010,1,Depot,01:59:37,58.0,83.2,0.0,4.95,3.9,0.0,119.0
2023-09-06,26013,1,Depot,02:56:55,58.0,93.6,0.0,0.0,3.25,0.0,156.5
2023-09-06,26015,1,Depot,04:55:30,81.6,93.6,0.0,0.0,6.050000000000001,0.0,49.10000000000002
2023-09-06,26017,1,Depot,03:44:09,40.4,93.6,0.0,0.0,4.350000000000001,0.0,232.6
2023-09-07,26003,1,Depot,04:25:22,54.0,93.6,0.0,6.1,7.0,0.0,171.7
2023-09-07,26005,1,Depot,05:45:47,93.6,93.6,0.0,2.8,7.65,0.0,2.599999999999994
2023-09-07,26005,2,Depot,02:43:50,69.2,93.6,0.0,0.0,3.05,0.0,109.8
2023-09-07,26006,1,Depot,00:11:04,38.0,42.4,0.0,0.0,0.2,0.0,18.8
2023-09-07,26006,2,Depot,00:15:05,42.8,48.8,0.0,0.0,0.35,0.0,25.9
2023-09-07,26006,3,Depot,00:27:08,49.2,53.2,0.0,0.0,0.7,0.0,17.3
2023-09-07,26006,4,Depot,00:07:02,53.2,55.2,0.0,0.0,0.15,0.0,9.2
2023-09-07,26006,5,Depot,04:44:28,50.8,93.6,0.05,22.15,12.55,0.0,182.4
2023-09-07,26008,1,Depot,01:55:35,45.2,88.0,0.0,0.0,2.7,0.0,200.1
2023-09-07,26009,1,Depot,03:49:11,53.6,93.6,0.0,0.0,5.5,0.0,145.2
2023-09-07,26010,1,Depot,02:45:51,44.4,90.4,0.0,0.0,3.15,0.0,219.2
2023-09-07,26011,1,Depot,00:04:02,32.4,34.4,0.0,0.0,0.1,0.0,7.999999999999999
