Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2025-10-01,26005,1,04:41:28,06:48 AM,11:30 AM,4.9,1.3,8.8,16.15,49.40000000000001,78.30000000000001,50.09803687500244,10.67935414199484,72.0,54.0,45.0,0.364963503649635,1.562935493767214,16.69114163903364,58.9487544483985
2025-10-01,26005,2,06:47:06,12:22 PM,07:09 PM,5.75,0.0,8.75,0.0,51.10000000000001,63.89999999999999,54.99133350000193,8.104839130435067,64.8,50.0,51.0,0.4438642297650131,1.162001281529166,9.417833456153279,69.11111111111101
2025-10-01,26005,3,02:32:48,09:25 PM,11:58 PM,2.55,0.0,4.25,9.5,18.0,33.7,17.70907350000198,6.953824672775645,75.2,67.6,18.8,0.3580952380952381,1.902979283472749,13.23298429319372,56.98823529411749
2025-10-01,26006,1,07:42:24,07:59 AM,03:42 PM,7.949999999999999,2.9,16.2,10.0,68.69999999999999,106.6,60.58367249999719,7.861203179065379,89.2,65.2,68.0,0.3894616265750286,1.759549984362617,13.83217993079585,67.83565217391289
2025-10-01,26006,2,04:16:19,05:22 PM,09:39 PM,4.05,1.05,8.15,7.9,31.40000000000001,52.2,33.32101987499482,7.799965638206733,61.6,49.2,34.2,0.3958333333333333,1.566578700046711,12.21926002991092,62.33882352941186
2025-10-01,26008,1,03:32:05,07:57 AM,11:29 AM,3.55,0.0,5.850000000000001,5.85,45.39999999999999,60.3,42.87459900000249,12.12955256581603,77.6,63.6,37.2,0.3815384615384615,1.406427148158202,17.05933202357564,62.31132075471707
2025-10-01,26008,2,02:55:56,12:19 PM,03:15 PM,2.4,0.0,4.6,0.0,36.3,43.4,37.43760274999659,12.76765535240505,76.4,66.8,30.9,0.4158815612382234,1.159262260722716,14.80106100795756,71.63068181818191
2025-10-01,26008,3,03:47:10,03:54 PM,07:41 PM,3.3,0.75,8.299999999999999,0.0,30.9,44.7,34.64143324999895,9.149608195157464,66.8,56.4,32.5,0.4209844559585492,1.290362314902238,11.80630961115187,68.2378854625552
2025-10-01,26009,1,00:09:03,01:32 PM,01:41 PM,0.09999999999999999,0.0,0.35,0.0,5.6,6.1,4.195496992004337,27.81544967074698,65.2,63.6,3.4,0.3578947368421053,1.453939786305463,40.44198895027624,74.84
2025-10-01,26010,1,12:13:47,06:49 AM,07:03 PM,12.3,0.0,16.5,7.75,116.0,152.8,117.2061048749965,9.583709486224079,77.2,34.0,108.8,0.4159021406727828,1.303686358001278,12.49415131623777,65.24082191780819
2025-10-01,26012,1,05:26:06,06:01 AM,11:27 AM,5.05,0.0,10.1,12.7,51.30000000000001,77.9,48.54460937499971,8.931850850965908,80.8,62.8,64.19999999999999,0.4517945109078114,1.604709585738643,14.33302667893284,58.9559633027524
2025-10-01,26012,2,01:35:02,12:30 PM,02:05 PM,1.55,0.0,2.9,1.75,14.10000000000001,20.2,15.30126087499957,9.660564565064618,62.0,57.6,17.8,0.4684210526315788,1.320152643956576,12.75341985268327,70.26875000000011
2025-10-01,26012,3,02:51:06,04:47 PM,07:38 PM,2.8,3.4,5.2,0.0,30.9,43.7,26.87429574999987,9.424066306253609,72.4,62.4,32.1,0.4234828496042216,1.626089122726135,15.32437171244886,68.92093023255816
2025-10-01,26013,1,06:52:08,05:48 AM,12:40 PM,4.2,0.0,9.65,22.8,50.3,88.39999999999999,56.00292548799916,8.153127295244136,80.4,60.0,53.7,0.3779028852920479,1.578488966954828,12.86962148172112,61.08467153284685
2025-10-01,26013,2,00:50:15,01:36 PM,02:26 PM,0.5,0.75,1.15,0.0,5.700000000000003,8.300000000000011,5.666903520002961,6.76645196418264,60.0,58.0,6.5,0.4391891891891889,1.46464466365146,9.910447761194042,71.67058823529412
2025-10-01,26013,3,01:21:25,03:37 PM,04:59 PM,0.9500000000000002,0.1500000000000001,2.199999999999999,0.0,12.69999999999999,16.60000000000001,14.29153299999598,10.53214305015057,54.4,50.4,17.60000000000001,0.5146198830409356,1.161526898479308,12.23336745138179,72.58780487804886
2025-10-01,26013,4,04:45:28,07:11 PM,11:56 PM,0.0,0.0,7.700000000000001,11.65,27.9,52.1,35.41814699999668,7.444262564221628,82.4,71.2,29.7,0.363080684596577,1.470997339301937,10.95049042503503,58.77894736842123
2025-10-01,26014,1,05:55:51,06:38 AM,12:34 PM,5.75,0.0,14.1,3.7,49.49999999999999,72.3,45.12706887500099,7.608891759168356,84.8,64.4,39.1,0.3509874326750449,1.602142612015556,12.19052971757763,61.39323943661962
2025-10-01,26014,2,03:47:11,02:42 PM,06:29 PM,2.85,3.0,8.0,0.0,49.59999999999999,63.40000000000001,40.93281462499726,10.81051519697676,59.6,41.2,40.7,0.3909702209414025,1.548879562298222,16.74418604651163,71.70308370044052
2025-10-02,26002,1,00:52:18,09:50 AM,10:42 AM,0.8500000000000001,0.0,1.4,0.8000000000000007,10.4,13.3,10.71740700799273,12.29530440687503,71.6,68.8,8.599999999999998,0.3926940639269406,1.240971812499165,15.25812619502868,63.17735849056604
2025-10-02,26002,2,03:02:03,11:34 AM,02:36 PM,2.95,0.0,4.2,0.0,31.4,38.2,33.86720498400246,11.16194616336252,68.4,59.6,28.0,0.4229607250755287,1.127934827159318,12.58994781653392,68.26703296703293
2025-10-02,26002,3,03:42:18,03:51 PM,07:33 PM,3.75,0.8,6.65,0.0,35.7,46.5,35.10994698399008,9.476368956542533,55.6,44.4,30.5,0.3961038961038961,1.324411000142031,12.55060728744939,64.69189189189176
2025-10-02,26002,4,02:03:43,08:00 PM,10:04 PM,1.7,0.0,3.8,8.9,17.2,31.5,19.57070101600402,9.491381336065537,44.0,36.4,17.4,0.3558282208588957,1.609548885052239,15.27684224706992,55.63225806451612
