Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-03-01,26003,1,00:10:03,06:17 AM,06:27 AM,0.2,0.0,0.8500000000000001,3.25,4.1,9.600000000000001,3.106854999999996,18.54838805970147,90.0,88.0,1.6,3.089941435953726,57.3134328358209,27.39200010299682
2023-03-01,26003,2,03:53:12,07:01 AM,10:54 AM,3.850000000000001,0.0,12.45,45.8,62.49999999999999,126.0,41.70952837499999,10.73143954759863,84.4,56.8,43.7,3.020892465317885,32.41852487135506,34.37414587986839
2023-03-01,26003,3,03:00:57,12:01 PM,03:02 PM,2.749999999999992,0.0,6.35000000000009,21.49999999999996,45.39999999999988,74.4,33.942390875,11.25473032605692,52.8,35.2,31.30000000000003,2.1919493023928,24.66979828681957,48.01671815313674
2023-03-02,26003,1,04:17:19,06:36 AM,10:54 AM,3.85,0.0,9.100000000000083,40.55,59.3,110.8,44.66104062500006,10.41387047412399,89.2,65.6,42.6,2.480909500751246,25.83587019884708,41.60555649397442
2023-03-02,26003,2,03:07:57,11:59 AM,03:07 PM,2.799999999999992,0.0,6.30000000000009,17.3999999999999,44.89999999999996,69.6,34.64143324999998,11.05871771747805,63.6,47.2,31.90000000000003,2.009154745351076,22.21867517956903,52.16047835451485
2023-03-02,26005,1,03:13:59,08:14 AM,11:28 AM,3.6,0.0,6.500000000000005,24.54999999999997,32.2,68.20000000000002,26.09758199999999,8.072110593693612,88.0,73.6,27.2,2.613268922768402,21.09459575564912,42.81892800724366
2023-03-02,26005,2,04:47:28,03:39 PM,08:26 PM,5.000000000000002,0.0,9.50000000000011,23.44999999999989,41.09999999999971,78.09999999999985,37.90363100000002,7.911240236549169,72.4,54.8,37.70000000000009,2.060488611236211,16.30102040816323,51.99668318785038
2023-03-02,26009,1,04:47:28,06:45 AM,11:33 AM,3.949999999999999,0.0,10.65,37.14999999999999,59.09999999999999,114.1,49.70968000000005,10.3753970315399,91.2,67.2,44.40000000000001,2.295327590119266,23.81493506493506,42.15225096247335
2023-03-02,26009,2,04:12:18,02:53 PM,07:05 PM,3.449999999999992,0.0,7.600000000000112,4.749999999999979,52.1999999999999,67.39999999999989,45.12706887499996,10.73176429845421,64.8,48.8,42.80000000000001,1.493560332639706,16.0285374554102,54.05371468407753
2023-03-03,26003,1,04:22:21,06:28 AM,10:51 AM,3.8,0.0,9.7,42.1,61.09999999999999,115.4,43.96199824999997,10.0542020011435,88.0,63.2,44.2,2.624994417763985,26.39222412807318,36.86776337823781
2023-03-03,26003,2,03:08:12,11:59 AM,03:07 PM,2.449999999999991,0.0,6.650000000000091,24.49999999999995,41.69999999999989,75.50000000000011,34.09773362499993,10.87069084750263,60.8,43.2,31.0,2.214223409401165,24.07013815090333,44.13858058683343
2023-03-03,26005,1,05:16:28,01:49 PM,07:05 PM,5.849999999999992,0.0,14.45000000000013,44.19999999999995,67.59999999999997,133.0000000000001,50.64173649999998,9.601340393933006,90.4,61.6,59.40000000000004,2.626292248094615,25.21592584790395,40.6108571978978
2023-03-03,26005,2,00:18:06,07:25 PM,07:43 PM,0.25,0.0,0.6499999999999986,2.899999999999999,5.5,9.299999999999983,3.650554625000041,12.10128604972389,60.8,58.4,3.5,2.547558098791599,30.8287292817679,38.3539999485016
