Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2025-12-01,26002,1,01:01:23,09:42 AM,10:44 AM,1.2,0.0,3.25,7.450000000000003,11.7,23.90000000000001,10.48377151200839,10.24750948770844,74.0,68.8,9.2,0.2779456193353473,2.279713934305447,23.36139017105621,41.37741935483872
2025-12-01,26002,2,03:26:12,11:34 AM,03:00 PM,4.25,0.0,8.35,20.2,40.00000000000001,74.0,38.05773100799706,11.07402454160923,66.8,49.6,33.9,0.3141797961075069,1.944414394658746,21.53249272550921,44.72233009708737
2025-12-01,26002,3,04:07:27,03:56 PM,08:03 PM,3.8,0.0,11.65,36.8,34.4,88.2,32.47036297600425,7.873193689877774,68.0,47.2,25.6,0.2249560632688928,2.716323191865154,21.38613861386139,37.68421052631578
2025-12-01,26003,1,00:50:16,08:43 AM,09:34 AM,0.9999999999999999,0.0,3.8,14.9,15.0,41.1,14.67988987499848,17.52241497015734,76.0,66.0,10.4,0.2019417475728155,2.799748523318146,49.05835543766579,39.62352941176471
2025-12-01,26003,2,02:40:51,09:49 AM,12:29 PM,5.0,0.0,9.999999999999998,30.4,28.49999999999999,76.5,24.69949724999606,9.213365464717212,65.6,47.2,28.6,0.2721217887725976,3.097229033680522,28.53590301523158,44.04099378881995
2025-12-01,26003,3,01:25:26,12:47 PM,02:12 PM,2.100000000000001,0.0,3.5,13.7,11.40000000000001,31.30000000000001,11.5730348750003,8.127765421381406,46.8,39.2,12.8,0.2902494331065759,2.704562834042198,21.98205228248147,46.19069767441859
2025-12-01,26005,1,06:08:55,07:57 AM,02:06 PM,5.8,0.0,14.45,59.45,61.3,140.7,45.98145400000067,7.478348064151904,86.8,55.6,53.7,0.2762345679012346,3.059929335857843,22.88321662525412,43.15706521739132
2025-12-01,26005,2,01:36:31,02:10 PM,03:47 PM,1.95,0.0,3.55,15.0,17.9,38.5,15.22358950000489,9.463809739253602,49.6,40.4,18.8,0.3280977312390925,2.52896992525893,23.93369020894491,42.00206185567011
2025-12-01,26006,1,00:20:06,06:40 AM,07:01 AM,0.25,0.0,0.75,0.0,13.7,17.3,10.09727874999953,30.14113059701353,86.4,82.8,2.1,0.1082474226804124,1.713332911602624,51.64179104477612,32.25714285714286
2025-12-01,26006,2,00:22:07,01:11 PM,01:33 PM,0.35,0.0,0.5999999999999999,0.0,12.8,14.3,9.708921874997031,26.33920026374477,79.2,76.0,5.0,0.2590673575129533,1.472872084471724,38.79427279577995,42.72173913043477
2025-12-01,26006,3,03:57:13,02:08 PM,06:05 PM,4.7,0.0,9.95,47.05,40.8,102.8,39.53472987499845,9.999650639358844,74.8,51.2,30.2,0.2270676691729323,2.6002454127051,26.00154570364646,39.29113924050626
2025-12-01,26006,4,02:07:40,07:05 PM,09:12 PM,2.45,0.0,5.600000000000001,25.05,19.69999999999999,53.39999999999999,19.26250099999743,9.052872532635867,46.4,33.6,15.5,0.2249637155297533,2.772225683466914,25.09660574412532,32.53437499999999
2025-12-01,26008,1,04:20:21,06:55 AM,11:16 AM,3.85,0.0,9.6,31.0,70.60000000000001,114.0,52.19516399998975,12.02884516996115,80.8,54.8,32.8,0.223433242506812,2.184110389997479,26.27232571538314,39.54615384615379
2025-12-01,26008,2,02:07:40,12:15 PM,02:23 PM,1.95,0.0,3.4,0.0,31.3,36.9,27.96169499999087,13.14126657963017,48.0,38.8,19.9,0.3503521126760563,1.319662488272333,17.3420365535248,44.90937500000005
2025-12-01,26008,3,03:05:58,04:35 PM,07:41 PM,0.0,0.0,7.5,38.9,22.3,70.39999999999999,24.23346899999888,7.81864925613873,73.2,57.6,20.6,0.2263736263736264,2.90507314491389,22.71374798350959,38.00967741935482
