Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-09-01,26003,1,03:22:03,03:52 PM,07:14 PM,3.05,6.7,6.899999999999999,0.0,28.7,44.5,30.9144499920003,9.180237562583608,92.0,82.8,26.9,1.439456306404132,13.21455085374907,74.81032724663778
2023-09-01,26005,1,04:05:15,06:49 AM,10:54 AM,2.9,0.0,4.95,0.0,38.8,45.0,38.60205200400014,9.44392709577985,92.4,81.6,33.6,1.165741137163819,11.00917431192661,61.71704435620971
2023-09-01,26005,2,03:34:05,11:19 AM,02:53 PM,2.6,6.9,6.55,0.0,29.19999999999999,46.3,32.77856299199993,9.186673940926411,81.6,71.6,31.5,1.412508535267399,12.97625535227715,73.59051417591441
2023-09-01,26006,1,00:23:07,01:27 PM,01:50 PM,0.3,0.5499999999999999,0.7999999999999999,0.0,13.1,14.6,9.786593249999896,25.40139560201848,86.0,82.8,4.6,1.491836804395662,37.89473684210527,74.23699913024899
2023-09-01,26006,2,03:27:04,03:10 PM,06:37 PM,3.35,5.15,6.75,0.0,37.50000000000001,52.2,27.72868087500001,8.03471113570509,82.4,71.2,34.8,1.88252734543399,15.12556342562782,75.84147874583377
2023-09-01,26006,3,02:10:40,06:55 PM,09:06 PM,2.05,0.25,3.300000000000001,0.0,23.79999999999999,28.7,19.57318649999979,8.987687678571334,71.2,64.8,23.8,1.466291653635462,13.17857142857143,66.51039600517916
2023-09-01,26007,1,06:19:07,06:43 AM,01:02 PM,6.3,1.7,9.700000000000001,0.0,63.8,79.10000000000001,59.4186018750006,9.403744087132464,93.2,76.4,54.0,1.331232938910332,12.51857387787401,64.95580917085891
2023-09-01,26007,2,04:09:20,02:59 PM,07:09 PM,3.9,6.65,8.399999999999999,0.0,43.0,63.3,42.56453487099861,10.24280250906384,75.2,61.2,38.0,1.487153570263246,15.23262032085561,75.2646991729735
2023-09-01,26008,1,06:08:54,06:50 AM,12:59 PM,3.4,0.0,8.1,0.0,69.60000000000001,79.3,73.86609899599898,12.01400363176996,90.8,74.0,58.8,1.07356420709716,12.89780428300352,65.08820618028197
2023-09-01,26008,2,02:18:43,01:59 PM,04:18 PM,1.3,0.0,3.3,0.0,23.3,29.4,26.7189529999996,11.55691827466041,72.8,66.4,22.9,1.100342517163769,12.7165685449958,76.18624546682234
