Date,Bus,ID,Type,Duration,SOC Start [%],SOC End [%],Air Compressor Energy Consumption [kWh],Rear HVAC Energy Consumption [kWh],LV Access. Energy Consumption [kWh],Electric Heater Energy Consumption[kWh],Energy Transferred [kWh]
2024-03-01,26003,1,Depot,05:06:34,93.6,93.6,0.05,0.0,5.5,0.0,4.200000000000017
2024-03-01,26003,2,Depot,00:24:08,62.4,72.4,0.0,0.0,0.5,0.0,46.09999999999999
2024-03-01,26003,3,Depot,02:51:53,49.2,91.2,0.0,0.0,5.3,23.7,198.2
2024-03-01,26003,4,Depot,00:57:18,90.4,92.4,0.0,0.0,1.05,0.0,11.1
2024-03-01,26005,1,Depot,05:31:41,94.0,94.0,0.05,0.0,6.199999999999999,0.0,3.300000000000011
2024-03-01,26005,2,Depot,01:17:24,50.8,82.8,0.0,0.0,1.45,0.0,152.8
2024-03-01,26005,3,Depot,03:46:09,72.4,94.0,0.05,0.0,6.05,21.1,85.0
2024-03-01,26006,1,Depot,05:39:45,93.6,93.6,0.8999999999999999,0.0,8.700000000000001,0.0,2.200000000000003
2024-03-01,26006,2,Depot,00:36:11,57.2,73.6,0.05,0.0,0.8999999999999999,0.0,75.6
2024-03-01,26006,3,Depot,02:40:49,55.2,93.6,0.35,0.0,5.15,21.25,184.7
2024-03-01,26008,1,Depot,11:28:30,93.6,94.0,0.15,0.0,12.6,0.0,13.10000000000002
2024-03-01,26008,2,Depot,03:03:56,68.4,93.6,0.0,0.0,6.95,7.9,124.4
2024-03-01,26008,3,Depot,00:55:18,94.0,93.6,0.0,0.0,1.05,0.0,1.4
2024-03-01,26009,1,Depot,05:38:43,93.6,93.6,0.0,0.0,8.55,0.0,8.100000000000001
2024-03-01,26009,2,Depot,02:12:40,55.6,93.6,0.0,0.0,3.4,0.0,169.5
2024-03-01,26009,3,Depot,00:59:19,70.8,86.0,0.0,0.0,2.05,7.95,57.09999999999999
2024-03-01,26010,1,Depot,01:02:19,90.8,93.6,0.1,0.0,1.1,0.0,0.6999999999999886
2024-03-01,26010,2,Depot,06:51:06,90.8,93.6,0.3,0.0,7.25,0.0,5.7
2024-03-01,26010,3,Depot,00:42:13,93.6,93.6,0.04999999999999999,0.0,0.75,0.0,0.7000000000000002
2024-03-01,26010,4,Depot,00:40:12,38.8,56.8,0.0,0.0,0.95,0.0,33.0
2024-03-01,26010,5,Depot,03:10:59,58.8,93.6,0.1,0.0,3.95,11.1,161.4
2024-03-01,26011,1,Depot,03:23:02,57.6,93.6,0.0,0.0,3.4,0.0,173.4
2024-03-01,26013,1,Depot,06:55:06,91.6,93.6,0.09999999999999999,0.0,7.449999999999999,0.0,11.19999999999999
2024-03-01,26013,2,Depot,01:20:25,63.6,82.4,0.0,0.0,1.5,0.0,92.30000000000001
2024-03-01,26014,1,Depot,07:25:16,93.6,93.6,0.05,0.0,11.9,0.0,2.199999999999989
2024-03-01,26014,2,Depot,04:14:17,48.0,93.6,0.0,0.0,7.6,19.55,171.9
2024-03-01,26016,1,Depot,02:24:44,48.4,90.0,0.05,0.0,2.65,0.0,193.6
2024-03-01,26016,2,Depot,05:47:47,48.4,93.6,0.05,0.0,7.15,0.05,199.1
2024-03-01,26017,1,Depot,01:40:30,64.0,93.2,0.0,0.0,1.75,0.0,139.8
2024-03-02,26003,1,Depot,07:32:19,92.4,93.6,0.1,0.0,8.1,0.0,567.7
2024-03-02,26003,2,Depot,00:53:16,77.2,91.6,0.0,0.0,0.95,0.0,624.7
2024-03-02,26005,1,Depot,07:35:19,94.0,93.6,0.0,0.0,8.0,0.0,3.099999999999994
2024-03-02,26005,2,Depot,00:54:17,77.6,91.2,0.0,0.0,0.95,0.0,69.0
2024-03-02,26006,1,Depot,01:11:22,77.6,92.4,0.1,0.0,1.8,0.0,73.6
2024-03-02,26008,1,Depot,07:31:17,93.6,93.6,0.05,0.0,8.1,0.0,4.4
2024-03-02,26008,2,Depot,00:28:08,77.6,86.0,0.0,0.0,0.75,0.0,43.2
2024-03-02,26009,1,Depot,07:36:21,86.8,93.6,0.05,0.0,19.5,9.85,27.90000000000001
2024-03-02,26009,2,Depot,02:08:40,78.4,93.6,0.0,0.0,3.45,0.0,44.6
2024-03-02,26010,1,Depot,04:40:26,36.4,93.6,0.1,0.0,5.05,0.0,223.2
2024-03-02,26011,1,Depot,02:22:43,51.2,88.0,0.0,0.0,2.55,0.0,175.6
2024-03-02,26013,1,Depot,06:01:51,60.8,93.6,0.05,0.0,6.05,0.0,149.1
2024-03-02,26014,1,Depot,07:34:20,93.6,93.6,0.0,0.0,11.8,0.0,3.0
2024-03-02,26014,2,Depot,05:49:47,32.8,93.6,0.0,0.0,10.05,5.4,261.8
2024-03-02,26016,1,Depot,01:47:33,83.2,93.6,0.0,0.0,2.0,0.0,45.9
2024-03-02,26017,1,Depot,07:35:20,93.2,93.6,0.05,0.0,7.850000000000001,0.0,6.300000000000011
2024-03-03,26003,1,Depot,08:18:33,92.0,93.6,0.05,0.0,8.55,0.0,11.89999999999999
2024-03-03,26005,1,Depot,15:41:48,85.2,93.6,0.0,0.0,16.3,0.0,42.8
2024-03-03,26006,1,Depot,15:49:54,84.0,93.6,1.6,0.0,15.7,0.0,45.8
2024-03-03,26008,1,Depot,08:11:30,86.8,93.6,0.05,0.0,10.3,0.0,34.40000000000001
2024-03-03,26010,1,Depot,08:06:28,93.6,94.0,0.2,0.0,7.950000000000001,0.0,3.099999999999994
2024-03-03,26011,1,Depot,04:58:31,56.0,93.6,0.0,0.0,5.2,0.0,180.6
2024-03-03,26014,1,Depot,03:07:57,93.6,93.6,0.0,0.0,5.350000000000001,1.449999999999999,3.100000000000023
2024-03-04,26003,1,Depot,00:29:09,60.4,74.0,0.0,0.0,0.5,0.0,51.3
2024-03-04,26003,2,Depot,00:51:15,74.8,91.2,0.0,0.0,0.95,0.0,64.1
2024-03-04,26003,3,Depot,01:42:31,74.8,93.6,0.0,0.0,1.7,0.0,91.5
2024-03-04,26005,1,Depot,05:19:37,93.6,94.0,0.0,0.0,5.400000000000002,0.0,2.0
2024-03-04,26005,2,Depot,02:49:51,60.8,93.6,0.0,0.0,2.95,0.0,159.2
2024-03-04,26006,1,Depot,05:22:39,93.6,93.6,0.6000000000000001,0.0,5.300000000000001,0.0,2.199999999999996
2024-03-04,26006,2,Depot,01:33:28,67.2,92.4,0.15,0.0,1.55,0.0,123.7
2024-03-04,26006,3,Depot,00:58:18,81.6,92.8,0.1,0.0,1.5,0.3,56.5
2024-03-04,26008,1,Depot,01:45:33,74.4,92.8,0.0,0.0,1.8,0.0,90.7
2024-03-04,26009,1,Depot,06:11:53,57.6,94.0,0.0,0.0,7.75,0.0,133.5
2024-03-04,26010,1,Depot,02:35:48,40.4,89.2,0.05,0.0,3.1,0.2,186.6
2024-03-04,26010,2,Depot,02:41:50,58.8,93.2,0.1,0.0,2.7,0.0,159.8
2024-03-04,26011,1,Depot,02:52:53,70.4,93.6,0.0,0.0,2.8,0.0,109.2
2024-03-04,26013,1,Depot,01:13:23,80.4,92.0,0.05,0.0,1.4,0.0,59.2
2024-03-04,26013,2,Depot,02:54:54,66.8,93.6,0.05,0.0,3.05,0.0,127.8
2024-03-04,26014,1,Depot,04:48:29,62.0,93.6,0.05,0.0,7.2,0.0,142.4
2024-03-04,26016,1,Depot,02:05:39,68.0,93.6,0.05,0.0,2.1,0.0,126.2
2024-03-04,26016,2,Depot,02:47:51,52.0,90.0,0.05,0.0,3.0,0.0,182.7
