Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2026-03-01,26005,1,06:40:05,04:08 PM,10:48 PM,5.7,0.0,14.1,56.2,48.90000000000001,129.6,50.71940787500353,7.606326529890135,81.6,52.8,37.2,0.223021582733813,2.55523487812388,19.43595084357425,37.92330827067654
2026-03-01,26008,1,00:19:06,12:04 AM,12:23 AM,0.25,0.0,1.0,2.550000000000004,3.300000000000004,7.400000000000006,4.427268374987761,13.90764934551129,59.6,57.6,3.399999999999999,0.3148148148148145,1.671459548693039,23.24607329842934,35.60000000000001
2026-03-01,26010,1,00:46:14,08:49 AM,09:35 AM,0.7000000000000001,0.0,2.199999999999999,7.85,10.5,22.0,8.000151624990394,10.38231645636821,71.2,66.0,6.8,0.2361111111111111,2.749947879897391,28.55082912761355,35.71489361702125
2026-03-01,26010,2,00:35:11,09:45 AM,10:20 AM,0.5499999999999999,0.0,1.800000000000001,5.950000000000003,6.199999999999999,15.09999999999999,5.592338999995263,9.536911605865916,65.6,62.0,5.800000000000001,0.2775119617224882,2.700122435355365,25.75082899099952,36.30000000000002
2026-03-01,26010,3,00:36:02,10:30 AM,11:06 AM,0.5999999999999999,0.0,1.75,4.800000000000001,7.200000000000001,14.90000000000001,5.980695874997764,9.958605527285824,61.6,58.0,6.200000000000001,0.2938388625592416,2.491348885050199,24.81036077705829,38.56756756756759
2026-03-01,26010,4,00:44:03,11:15 AM,11:59 AM,0.6499999999999999,0.0,2.0,4.5,8.499999999999996,16.2,8.155494374994305,11.1085053915927,57.6,54.0,7.900000000000002,0.3278008298755187,1.986390923114494,22.06583427922816,42.83999999999998
2026-03-01,26010,5,00:45:06,12:34 PM,01:20 PM,0.7,0.0,1.45,2.4,9.5,14.2,8.000151624990394,10.64321723945507,64.0,61.2,7.5,0.3456221198156682,1.774966358842861,18.89135254988913,43.46521739130431
2026-03-01,26010,6,00:35:11,01:30 PM,02:05 PM,0.5999999999999999,0.0,1.7,2.75,5.999999999999999,11.1,5.670010375004495,9.669368711518798,60.8,58.0,5.7,0.3392857142857143,1.957668375517073,18.92941733775462,42.89999999999998
2026-03-01,26010,7,00:36:11,02:15 PM,02:51 PM,0.6000000000000001,0.0,1.35,0.0,5.499999999999998,7.800000000000001,5.747681749999174,9.530932427451416,57.6,55.6,6.4,0.4507042253521127,1.357068873898789,12.93413173652695,45.23243243243243
2026-03-01,26010,8,00:36:11,03:00 PM,03:36 PM,0.5499999999999998,0.0,1.4,0.0,6.300000000000001,8.700000000000003,5.903024500003085,9.788525195767436,55.2,53.2,5.800000000000001,0.4,1.473820750700841,14.42653155228006,43.8216216216216
