Date,Bus,ID,Type,Duration,SOC Start [%],SOC End [%],Air Compressor Energy Consumption [kWh],Rear HVAC Energy Consumption [kWh],LV Access. Energy Consumption [kWh],Electric Heater Energy Consumption[kWh],Energy Transferred [kWh]
2025-11-01,26003,1,Depot,02:10:41,40.4,73.6,0.0,0.0,3.1,0.0,143.6
2025-11-01,26005,1,Depot,00:07:02,87.6,88.0,0.0,0.0,0.1499999999999999,0.0,1.599999999999994
2025-11-01,26006,1,Depot,01:40:31,60.8,91.2,0.1,0.0,2.7,0.0,147.3
2025-11-01,26008,1,Depot,00:06:02,88.4,88.4,0.0,0.0,0.1499999999999999,0.0,1.400000000000006
2025-11-01,26009,1,Depot,01:29:10,58.0,92.0,0.0,0.0,2.299999999999999,0.0,153.2
2025-11-01,26010,1,Depot,00:36:11,73.6,85.2,0.05,0.0,1.15,4.15,43.4
2025-11-01,26011,1,Depot,01:51:35,41.2,87.6,0.0,0.0,3.15,3.2,215.7
2025-11-01,26012,1,Depot,00:24:28,90.0,91.6,0.0,0.0,0.3999999999999999,0.0,7.199999999999989
2025-11-02,26005,1,Depot,01:53:37,54.0,82.4,0.0,0.0,3.75,15.8,134.3
2025-11-02,26006,1,Depot,01:01:19,59.6,82.0,0.1,0.0,1.55,0.0,108.6
2025-11-02,26008,1,Depot,01:22:25,60.0,82.4,0.0,0.0,2.1,0.0,107.9
2025-11-02,26009,1,Depot,02:12:36,60.4,90.4,0.05,0.05,5.100000000000001,13.6,135.8
2025-11-02,26010,1,Depot,01:24:26,56.0,85.2,0.0,0.0,2.05,0.0,126.8
2025-11-02,26011,1,Depot,00:12:04,51.2,55.2,0.0,0.0,0.3,0.0,18.3
2025-11-02,26011,2,Depot,01:05:20,57.6,83.6,0.0,0.0,1.35,0.0,126.6
2025-11-02,26012,1,Depot,01:24:40,46.0,83.6,0.0,0.0,1.5,0.0,175.9
2025-11-02,26013,1,Depot,01:36:30,36.0,79.2,0.0,0.0,1.8,0.0,198.3
2025-11-02,26014,1,Depot,00:20:06,75.6,82.4,0.0,0.0,0.5499999999999999,0.0,33.2
2025-11-03,26003,1,Depot,02:19:43,41.6,72.8,0.0,0.0,2.05,0.0,134.1
2025-11-03,26003,2,Depot,02:12:43,41.2,71.2,0.0,0.0,1.9,0.0,127.3
2025-11-03,26005,1,Depot,00:56:18,57.2,80.8,0.0,0.0,1.35,0.0,114.7
2025-11-03,26005,2,Depot,00:50:15,60.0,81.6,0.0,0.0,0.9,0.0,102.3
2025-11-03,26006,1,Depot,01:17:23,53.2,86.8,0.1,0.0,1.35,0.0,158.4
2025-11-03,26008,1,Depot,00:58:18,58.0,82.8,0.0,0.0,1.1,0.0,117.9
2025-11-03,26008,2,Depot,00:31:10,70.4,82.4,0.0,0.0,0.85,2.05,58.2
2025-11-03,26009,1,Depot,00:49:10,61.6,81.6,0.0,0.0,1.4,0.0,86.9
2025-11-03,26009,2,Depot,01:08:03,52.0,82.8,0.0,0.0,1.8,0.0,134.7
2025-11-03,26010,1,Depot,00:42:13,60.0,78.8,0.0,0.0,0.75,0.0,87.60000000000001
2025-11-03,26011,1,Depot,00:41:14,72.8,87.2,0.0,0.0,1.15,0.6,71.7
2025-11-03,26011,2,Depot,01:03:19,56.4,82.0,0.0,0.0,1.2,0.0,122.8
2025-11-03,26012,1,Depot,00:14:00,70.0,75.2,0.0,0.0,0.45,1.45,26.1
2025-11-03,26012,2,Depot,01:40:30,48.4,82.4,0.0,0.0,2.9,2.45,158.8
2025-11-03,26013,1,Depot,01:04:20,45.2,74.8,0.0,0.0,0.95,0.0,133.3
2025-11-03,26013,2,Depot,00:15:04,74.0,80.8,0.0,0.0,0.4,0.0,28.2
2025-11-03,26014,1,Depot,01:26:28,38.8,81.6,0.0,0.0,2.3,0.0,163.3
2025-11-04,26003,1,Depot,00:14:04,71.2,71.2,0.05,0.0,0.2,0.0,0.1999999999999886
2025-11-04,26003,2,Depot,06:49:07,33.2,74.4,0.05,0.0,5.7,0.0,177.9
2025-11-04,26005,1,Depot,00:52:16,51.2,74.8,0.0,0.0,1.0,0.0,109.6
2025-11-04,26005,2,Depot,01:02:20,54.0,82.0,0.0,0.0,1.25,0.0,131.9
2025-11-04,26006,1,Depot,00:58:19,72.8,90.0,0.0,0.4,1.5,0.0,84.8
2025-11-04,26008,1,Depot,01:23:26,50.0,84.4,0.0,0.0,1.3,0.0,165.4
2025-11-04,26008,2,Depot,00:46:15,78.8,91.2,0.0,0.0,0.65,0.0,60.09999999999999
2025-11-04,26009,1,Depot,00:31:15,59.2,73.6,0.0,0.0,0.8000000000000007,0.0,62.5
2025-11-04,26009,2,Depot,01:08:48,51.2,82.0,0.0,0.0,1.799999999999999,0.0,135.7
2025-11-04,26010,1,Depot,01:24:26,38.0,76.8,0.0,0.0,1.8,0.0,176.0
2025-11-04,26010,2,Depot,00:43:14,66.4,84.8,0.0,0.0,0.75,0.0,69.6
2025-11-04,26011,1,Depot,00:22:08,70.0,78.8,0.0,0.0,0.65,0.55,42.3
2025-11-04,26011,2,Depot,01:05:20,70.8,90.4,0.0,0.0,1.35,0.0,95.6
2025-11-04,26012,1,Depot,00:59:02,56.0,82.0,0.0,0.0,1.05,0.0,123.9
2025-11-04,26012,2,Depot,01:06:34,58.0,86.4,0.0,0.0,1.2,0.0,136.0
2025-11-04,26013,1,Depot,01:20:25,52.4,86.4,0.0,0.0,2.05,2.6,161.5
2025-11-04,26013,2,Depot,01:32:29,57.6,90.4,0.0,0.0,1.35,0.0,155.2
2025-11-04,26014,1,Depot,02:32:48,40.4,87.2,0.0,0.0,4.0,0.0,179.0
2025-11-05,26003,1,Depot,01:09:21,63.2,74.4,0.0,0.0,1.05,0.0,48.3
2025-11-05,26003,2,Depot,02:20:44,56.4,74.8,0.05,0.0,1.9,0.0,79.9
2025-11-05,26005,1,Depot,00:32:10,69.2,81.2,0.05,0.0,0.6,0.0,58.6
2025-11-05,26006,1,Depot,00:56:17,52.0,75.2,0.1,0.0,1.75,3.9,110.2
2025-11-05,26006,2,Depot,01:29:27,48.8,84.8,0.05,0.0,1.8,0.0,172.9
2025-11-05,26006,3,Depot,00:30:10,78.0,86.0,0.05,0.0,0.55,0.0,38.8
2025-11-05,26008,1,Depot,00:47:14,63.2,83.6,0.0,0.0,0.85,0.0,95.8
2025-11-05,26009,1,Depot,01:12:18,50.8,84.0,0.0,0.0,1.9,0.0,146.8
2025-11-05,26009,2,Depot,00:52:02,59.2,82.4,0.0,0.0,1.35,0.0,103.7
2025-11-05,26010,1,Depot,01:43:32,50.0,90.0,0.0,0.0,1.95,0.0,170.6
2025-11-05,26011,1,Depot,00:35:13,62.8,78.0,0.0,0.0,1.0,0.55,72.2
2025-11-05,26011,2,Depot,00:21:06,70.0,79.2,0.0,0.0,0.4,0.0,44.6
2025-11-05,26011,3,Depot,00:28:09,70.0,82.0,0.0,0.0,0.5,0.0,58.0
2025-11-05,26012,1,Depot,01:25:16,56.0,90.4,0.0,0.0,1.55,0.0,163.3
2025-11-05,26013,1,Depot,01:04:21,60.0,87.2,0.0,0.0,1.7,1.9,130.3
2025-11-05,26014,1,Depot,01:14:23,46.0,82.8,0.0,0.0,2.05,0.0,139.8
2025-11-06,26002,1,Depot,01:05:23,58.0,73.2,0.0,0.0,1.15,0.0,71.80000000000001
2025-11-06,26003,1,Depot,00:59:19,41.2,57.2,0.0,0.0,1.6,1.8,66.9
2025-11-06,26003,2,Depot,03:16:01,41.2,73.6,0.0,0.0,5.5,14.15,140.8
2025-11-06,26006,1,Depot,01:07:21,59.2,87.2,0.05,0.0,1.15,0.0,134.4
